SYMBOL;GENENAME;GSM2696758;GSM2696759;GSM2696760;GSM2696761;GSM2696762;GSM2696763;GSM2696764;GSM2696765;GSM2696766;GSM2696767;GSM2696768;GSM2696769;GSM2696770
OSMR;oncostatin M receptor;10.8784874197296;10.9582120842578;10.7684901189709;10.7753739527311;10.6535079782628;10.8238572557716;10.5482839575178;11.1380028767147;11.2028745628393;11.2347207955352;8.60505271697534;8.99016743286586;9.09472092311895
UGT3A1;UDP glycosyltransferase family 3 member A1;3.10587890341408;3.08215042004624;3.11254247472262;3.01245924077255;3.09725586613397;3.13503373929348;2.72817765362276;3.16864866426391;2.98390928402112;3.13793053039264;3.06226665160269;2.92231276044377;3.06481929798173
PLK2;polo like kinase 2;8.43591972333563;8.30526747766816;8.13928086169672;7.54155997046338;7.77319925336392;7.84708950259475;8.04953868082352;5.72251280308014;5.81516372468685;5.73111579381446;8.72390976496531;8.40038293005716;8.81882607319254
SHISAL2B;shisa like 2B;3.54899681496485;3.60488369176811;3.61094158106035;3.34455973273332;3.78264864553623;3.56368432864759;3.59845909970907;3.74445549959301;4.08930592721564;3.95311393262043;4.0507013029354;3.4284180708216;3.41381436289082
GZMA;granzyme A;3.12682641042416;2.9000340565875;3.06439475503752;3.12701365274954;3.24704527898567;3.12701365274954;3.12203321779393;2.97270106023479;3.06299019373258;3.53377458513993;3.45588779053284;3.06867772254895;3.14720518619123
PIK3R1;phosphoinositide-3-kinase regulatory subunit 1;6.8113332288208;7.07800217991255;6.81698897171897;6.58222989734269;6.48022102827075;6.41678294610999;6.67439125933326;6.1115356856295;6.31712078939161;6.26713656004982;7.3055473173882;7.32503107190674;7.27527023323355
HAPLN1;hyaluronan and proteoglycan link protein 1;4.68872048850762;4.273441191911;4.92230017060019;5.97298541887634;7.6227835897092;6.59916910845129;7.85194547522696;3.74056606661002;3.57209636702522;3.92071912042178;8.27885735951883;9.44414144460021;9.68074963864404
LHFPL2;LHFPL tetraspan subfamily member 2;7.05698563807258;6.71582385137095;6.72825494727342;7.01032796899492;7.04625837161785;7.11808627130633;6.78931454211155;7.85976292423453;7.79138402658274;7.55404734143473;6.6195726078719;7.56678873977639;7.61345845141609
SSBP2;single stranded DNA binding protein 2;8.4983893223554;8.67971042730226;8.26012595757233;8.36428837852475;8.26426593536075;8.4837509334324;8.58549396651547;7.48924539607082;7.44022209067835;7.3591481071438;7.47041224392056;7.78729286688873;7.55588091267257
BHMT;betaine--homocysteine S-methyltransferase;3.58502465788586;3.86347734351428;3.66955878177929;3.78756112539277;3.82242047989723;3.92884189324777;3.98233541349867;4.38347701567595;4.56915925994683;4.07648483128813;4.41537309592973;3.955435761827;3.955435761827
ANKRD31;ankyrin repeat domain 31;3.09902946839812;3.29920035527311;3.10712478775923;3.36878212504276;3.23984466577093;3.26151750311804;3.60188364332969;3.10445464805641;3.08106997805124;3.14755220021291;3.58127407977246;3.1765520701922;3.47757948456335
IQGAP2;IQ motif containing GTPase activating protein 2;3.10472452517236;3.0530852532148;2.92113945516892;2.93703995334637;3.05387502909324;2.94926958226165;2.89294471351582;2.99138109160503;2.99138109160503;3.15329128548507;3.11122390377014;2.99138109160503;2.99138109160503
CRHBP;corticotropin releasing hormone binding protein;3.49272149182517;3.66198501467257;3.86277881994987;3.64668081921087;3.63334926034457;3.64668081921087;3.39137401999257;3.64668081921087;3.64668081921087;3.96711466545381;3.91466134406938;3.6292582069161;3.64668081921087
RASA1;RAS p21 protein activator 1;8.52490986732843;8.54371268475176;8.32348198566709;8.697802638207;8.84146146131522;8.78289181089897;8.90993041059871;8.15106495765703;8.1094937043497;8.19095988490005;8.34394337275658;8.4926059960516;8.86552339786734
LIX1;limb and CNS expressed 1;3.05387502909324;3.28386240265493;3.05387502909324;2.98020771450855;3.05387502909324;3.08731288558924;3.06629313530788;2.94357151087012;2.95965539918914;3.38474931103112;2.85867266931425;3.05387502909324;3.2032841446392
GIN1;gypsy retrotransposon integrase 1;4.50491861609587;4.42814049166868;4.3214035794391;4.41810989525514;4.21259037495915;4.35674785695481;4.79501314552356;5.00583145495436;5.29803386075605;4.90058369116763;4.80069083771792;4.27454147477816;4.33209040170274
PPIP5K2;diphosphoinositol pentakisphosphate kinase 2;7.79424202963438;7.94917162070871;7.6456424757857;7.71685309418281;7.79112933746386;8.03205301739933;8.05000558811621;8.00745884743951;8.06943376661411;8.21049710825785;8.11829932558578;7.89844596514942;7.71562377244837
PAM;peptidylglycine alpha-amidating monooxygenase;10.0880435911423;10.0293436751587;9.84382108083331;9.9636731768724;9.99636453490076;9.92731552072064;10.0385927191857;9.98575646165196;9.96951788181719;10.0214424887355;7.96151856022293;8.68586152299148;9.03600668037128
SLC30A5;solute carrier family 30 member 5;5.90059738935504;5.77118337160365;5.93110917192396;5.73468342175175;5.79131944382468;5.5890531469638;5.98539002893102;6.50378764533691;6.46555677866916;6.64821655880018;6.3362947147307;5.78004569280449;5.93110917192396
BTF3;basic transcription factor 3;8.14516348018743;8.20429123962255;7.97954921562825;8.02533352790782;8.07932814102979;8.15795022625228;8.16684847585462;8.29218110990603;8.23990878167957;8.33319377887315;8.24266877490473;7.97196263440063;8.07246135262635
FBXL17;F-box and leucine rich repeat protein 17;6.05032163357807;6.12506485133659;6.3072494491806;6.12506485133659;6.22804649591957;5.97519795138956;6.09383293618674;6.09085216178642;6.10753609093782;6.33800057571816;6.16355977466101;6.14013532949758;6.15162218243797
SPATA9;spermatogenesis associated 9;3.99330549018512;4.19498130456334;4.29605279461101;3.859473384364;4.06933551339181;4.15102730299857;4.09585956314927;4.06933551339181;3.74443552422697;4.14219151173655;4.44851599553999;3.79373632577649;3.64516334143444
TSLP;thymic stromal lymphopoietin;3.75295343882071;3.64659337460099;3.53752183518168;3.464855389952;3.53138990255816;3.54676583018201;3.50753687744658;3.89302833262994;3.80151794217189;4.02968005739411;3.54836967609419;3.23473473026821;3.50348858095936
TNFAIP8;TNF alpha induced protein 8;6.39100928012987;6.37989396928113;6.20022377519385;6.07202921186921;6.22216184708912;6.29129743191149;6.34414177474284;9.21649760322908;9.15321403307325;9.23699694063974;7.08276899378155;6.2104190640959;6.51568515647112
FEM1C;fem-1 homolog C;6.82304322377084;7.09315330468254;6.91272886015338;6.96217656589457;7.09315330468254;7.1636621385124;7.10448725247371;7.72338670914096;7.64770279965894;7.58534080173654;6.69637642064206;6.86119797245662;6.85119885818801
COMMD10;COMM domain containing 10;5.45167548493216;5.90359702867947;5.85614067234275;5.11133876242948;5.22261588794519;5.5398740327949;5.81991114783394;5.90362272133726;5.54184452895699;5.27650426477279;5.31855177823206;5.40980127542922;5.56994531672218
ATG12;autophagy related 12;6.83575147075202;6.65885251511555;6.73771265098198;6.58875517011426;6.65904245801322;6.42568452342956;6.47750905118014;7.33551889725347;7.31779084178451;7.12552710383385;7.10419222999027;6.96415510658448;7.41132055070685
MEGF10;multiple EGF like domains 10;5.44257981532692;5.10725998155026;5.01120278760569;4.67617465670457;4.66237659599418;4.82867105943111;4.98983037716246;4.82019736890324;5.25065030098778;4.89358171802525;4.3278382559798;4.26240131879971;4.37878029758521
ADAMTS19;ADAM metallopeptidase with thrombospondin type 1 motif 19;3.05067528205998;3.36785744037736;3.52798251674346;3.47585436348779;3.38621147005279;3.52677790564803;3.26630237192116;3.39725475184579;3.2977405095856;3.4799958442839;3.85846014214854;3.38621147005279;3.38621147005279
YIPF5;Yip1 domain family member 5;10.1402618249106;10.1935103879464;10.1866412139638;10.2294911829804;10.2243382423777;10.1895739499181;10.4063204816621;10.851712846223;10.8332730544671;10.8538650215883;10.2004196282648;10.4068961601412;10.397529906981
ARHGAP26;Rho GTPase activating protein 26;5.36944155557103;5.27427255002061;5.10681010051114;5.37510457841655;5.15833630332062;5.43388120738587;5.42554255540262;6.66208981752227;6.80442440547408;6.9891482748745;5.29384895342807;4.91499609657833;4.92400705565083
CXCL14;C-X-C motif chemokine ligand 14;4.38189769139366;4.20705753534744;4.25733280579404;4.3291421989114;4.27748584938809;4.25279223006153;4.01582173869593;4.54440173988172;4.36692401320539;4.29822004433243;4.28754806110088;4.31190350696949;4.03499074399174
LECT2;leukocyte cell derived chemotaxin 2;3.25467891410951;3.5199336383832;3.39007989529278;3.25030194042222;3.25467891410951;3.24926637823684;2.97770206734541;3.43227653777632;3.06663688331272;3.15179699598319;3.74488775490465;3.22655521105283;3.32490934874058
SLC25A48;solute carrier family 25 member 48;5.38446005533172;5.27592662401024;5.56116769876158;5.365933155828;5.365933155828;5.55958699248674;5.2057748435551;5.29847881540528;5.34420658325983;5.38359592912868;5.50446565555662;5.37255043057213;5.20411037597912
DDX46;DEAD-box helicase 46;2.78865570396716;3.24131939393013;3.22443349093278;2.96902579466885;2.93115340465548;3.07598882104883;3.38545142342591;3.01571336932618;3.38544537472865;3.0643203846896;3.00456260932077;2.81324147515348;3.05059608881065
DDX46;DEAD-box helicase 46;7.83351632173665;7.77955827027119;7.75917620183908;7.36281468390321;7.23555904173054;6.93541768583074;7.417651127678;7.02813722368545;6.90879743478073;7.03853013229005;7.70724805809681;8.06186491899333;7.75408747593369
NA;NA;6.03980562126615;5.69519740953053;5.61539264369214;6.21167858100428;5.05544393027676;5.5663013661543;5.79693054415056;5.25986051776406;5.72603389608176;5.36023058765548;6.08943077699175;5.99942700151718;5.80580362300776
IL9;interleukin 9;4.11432762591004;3.86778958873806;3.86385713381529;3.95320385596167;3.78991545560517;3.73975248738194;3.70768907609745;3.68829080933762;3.87395885697721;3.82030828984609;4.09672636807797;4.03572386107141;3.91398031611713
TIMD4;T cell immunoglobulin and mucin domain containing 4;3.20466720069691;2.98718836137158;3.12431373498273;3.28848137664203;3.21651856132812;3.37087521791196;3.17116788564972;3.17116788564972;2.95814634166453;3.21805251029465;3.5409215424773;3.06214773000531;3.17116788564972
RNF145;ring finger protein 145;7.45847200335728;7.24338782886819;7.45847200335728;7.30422864499245;7.52171276859796;7.45847200335728;7.33886393844454;7.74846457308761;7.58426342490037;7.77950745908635;6.72759061778509;7.25815867316688;7.45847200335728
C1QTNF2;C1q and TNF related 2;4.48252225488109;4.62018180860694;4.88819419156232;4.47090460893816;4.68106303260117;4.47690418351333;4.40498435184261;4.58535145959772;4.4613261331604;4.4853963070372;5.30448244889346;4.76238416992062;4.62507341817146
GABRA6;gamma-aminobutyric acid type A receptor subunit alpha6;3.48777450784094;3.61549684008093;3.66674254831257;3.71390220069629;3.48662083784015;3.50748029164916;3.35895984170903;3.3397694909222;3.43266123404853;3.61582362909115;3.79922641603147;3.48492287221187;3.42571698633545
GABRB2;gamma-aminobutyric acid type A receptor subunit beta2;3.43402238076737;3.73564504305419;3.6868906716524;3.7170503088495;3.68358815893359;3.63244966535863;3.62298271732128;3.68854979289671;3.5816229392392;3.49825146372601;3.65044491560459;3.63326530047229;3.62892101496732
FBXO38;F-box protein 38;7.12102881086042;7.19878662928302;7.07017631967328;7.25288857605397;7.25674172335141;7.19878662928302;7.40137696005205;7.27883642470299;7.29053223872801;7.54816420506467;6.37817137272786;6.87491942220067;6.85635256649299
SPINK7;serine peptidase inhibitor Kazal type 7;2.64978247495696;2.99737302141862;2.58534385217416;2.71191496860449;2.7607966132701;2.71191496860449;2.71191496860449;2.61623932950603;2.71191496860449;2.71191496860449;3.17472849200821;2.7842424039141;2.57208471988696
PCYOX1L;prenylcysteine oxidase 1 like;5.93668399464038;5.71963384314266;6.37595817490562;5.73497181464323;6.17414457490005;6.00208307792639;5.91703496270623;5.59562819220541;5.59334126387767;5.69435190507578;5.76015180478552;5.92446906179901;5.53917902162566
GLRA1;glycine receptor alpha 1;3.13258574881538;3.08629659500318;2.82030561859102;3.12469934318249;3.07869194485312;3.10523829817118;2.86116723508229;2.9615093220646;3.38433245763333;3.15791910428441;3.4021301938068;3.04647518813841;3.00427395290563
TNIP1;TNFAIP3 interacting protein 1;7.48848517274277;7.55567377998573;7.39021969833148;7.62702389264003;7.69863377961058;7.7863597154497;7.54825799568984;8.41857359013068;8.43300568833347;8.06951794963825;6.09683345882338;6.82053078251507;6.825860407534
G3BP1;G3BP stress granule assembly factor 1;9.17451948924293;9.21730071704722;9.23492536339713;9.0602062896256;8.94099947188162;8.77678915645056;9.13276046680485;9.59983267976863;9.64035328990267;9.87707576486773;8.83040326917907;9.60753414943601;9.36544604479276
ZNF300;zinc finger protein 300;6.33233164389233;6.1303626360179;6.16083651231481;6.02220291079665;5.87530028598013;6.65927452679933;6.52820193553004;5.44053076134262;5.44431281684095;5.56531219424355;5.98353504883455;5.62566019575931;5.83213238858293
N4BP3;NEDD4 binding protein 3;4.1157129901814;4.33906635928813;4.46689876387475;4.46689876387475;4.24084657126659;4.46689876387475;4.46689876387475;4.56681008925597;4.52018433081783;4.63192024371797;4.69771063551286;4.56196712589587;4.6683307591028
NHP2;NHP2 ribonucleoprotein;6.32600200010266;6.17967401163544;6.25131117965788;6.27680347436629;6.1703244267089;6.01821284009013;6.48009033506971;6.29094418511533;6.29094418511533;6.53510955096622;6.23833532510112;7.40981668959988;7.63912502848498
RMND5B;required for meiotic nuclear division 5 homolog B;5.96593363601925;5.62297949966213;5.83663280975679;5.92816897363368;5.60660206351891;5.91048149295966;5.77204495187614;6.14910640879457;6.33219531781099;5.91048149295966;5.52025168170489;5.92471896943905;5.97182916836929
BOD1;biorientation of chromosomes in cell division 1;9.58820400419045;9.50753385968568;9.58128931532088;9.57524754660865;9.68318187201032;9.61689918623477;9.49722370639873;10.1968905139427;10.1990860444575;10.1335542760842;8.73753013328565;9.32649810325859;9.29399517016079
CPLX2;complexin 2;4.6485068137956;4.31551840171473;4.7557554485013;4.64791818779885;4.53822354803144;4.54206399087863;4.4464352407447;4.44701473996764;4.53822354803144;4.49599856572763;4.66338134935829;4.53822354803144;4.53175523073184
TENM2;teneurin transmembrane protein 2;4.43570775584776;4.23120196358394;4.17542448890029;4.53419528192058;5.50779161697864;5.00276664326217;5.21217066922843;3.78549656478441;3.96215360200824;3.63814190973785;5.00117290820157;5.91881574072383;6.47260785537411
KCNMB1;potassium calcium-activated channel subfamily M regulatory beta subunit 1;5.04296224216543;5.10698686587841;5.11439641433591;5.11555435040621;5.27955612855203;5.43559350154569;5.19560856582955;5.09522993814896;5.11890970369551;5.10529234967573;5.39544328477977;5.10853070345093;5.89465908648281
FAM50B;family with sequence similarity 50 member B;5.39333706265818;5.15913468393978;5.50935075418032;5.35304076881426;5.41846765861718;5.40184642449308;5.33662651390051;5.17144899539328;5.2651203276676;5.12263614493339;5.71038694259836;5.3965579159488;5.73769445030977
MYLK4;myosin light chain kinase family member 4;4.43948878149851;4.26474297006457;4.43842934015182;4.31878615603658;4.35329269851486;4.08219397956958;4.79617675305274;4.21405328351295;4.19963092546504;3.82086107435982;4.66819957061676;3.94884790637392;3.99070225776099
FAM217A;family with sequence similarity 217 member A;3.43229741037813;3.43229741037813;3.40832075849677;3.43229741037813;3.43229741037813;3.6055650936025;3.43229741037813;3.43229741037813;3.43229741037813;3.43229741037813;3.68615939075013;3.186288547543;3.44853714883807
TBC1D7|TBC1D7-LOC100130357;TBC1 domain family member 7|TBC1D7-LOC100130357 readthrough;6.35664243352649;5.98436556370409;6.31273503593198;6.10383898750921;6.19894018226581;6.26384154475821;6.54395656977206;6.2250949152612;6.1244277770939;5.75751570061522;7.26602335371175;6.54980384240964;6.58616608719167
FARS2;phenylalanyl-tRNA synthetase 2, mitochondrial;5.91820128123238;5.91820128123238;5.72078756060253;5.86917045547982;5.91820128123238;5.9158582363213;5.98331188715914;5.76273420576421;5.79844734444619;5.89520673229342;6.34581974049558;6.25350553554328;6.22852852233739
GFOD1;glucose-fructose oxidoreductase domain containing 1;3.67604217200999;3.56783386678258;3.78664432579731;3.75464055332702;4.28532279434587;3.73528153977022;3.4781956864512;3.78275808759591;3.83819720077893;3.88983192621262;4.08009551157791;4.18298971692349;3.61157118841216
GFOD1;glucose-fructose oxidoreductase domain containing 1;3.26740658252108;3.26536196270423;3.26672504258213;3.26672504258213;3.04932673496565;3.10292126168877;3.19504584109672;3.26392080287955;3.33488381138299;3.33641091197795;3.70102490441217;3.4267774868557;3.33166193956668
CDKAL1;CDK5 regulatory subunit associated protein 1 like 1;6.20869264274658;6.35650761411954;6.17799036086227;6.18999344577742;5.98427155563265;6.49287896386578;6.28844410141681;6.58096566760056;6.50210074672025;6.90479912739491;6.00936707397;5.70941369628573;5.75946882170789
PCDHB18P;protocadherin beta 18 pseudogene;4.82710507474595;4.72112241123542;4.58983500668398;4.76025642010287;4.70024783411379;4.52040890087584;4.54400084322939;3.73669342232162;4.07353437275172;4.55197028504704;4.3032447242837;4.70211495425362;4.54445813549586
PSD2;pleckstrin and Sec7 domain containing 2;4.33034875069599;4.31362142899956;4.36764137148041;4.22189336618462;4.56305096341754;4.33034875069599;4.18053622926494;4.3514534586916;4.32473734900429;4.41211219193125;3.98691012478973;4.38314832634718;4.36279968906519
LRRTM2;leucine rich repeat transmembrane neuronal 2;4.85164776264934;5.02278638378565;4.47880104153369;5.00665681171866;5.1075065824922;5.35938750811637;5.3087301323162;5.01899477653263;4.93108853448083;4.89536536232597;4.74103986651613;4.80990165666837;5.04764738563541
ZMAT2;zinc finger matrin-type 2;8.36978204537945;8.41450140571134;8.36978149027828;8.00795747164373;8.08444764438355;8.04750024766122;8.421314738084;7.87042252542964;7.96924270395972;8.14518772046985;8.15257798353634;8.48525302588628;8.80080439604264
GFRA3;GDNF family receptor alpha 3;3.72405192189801;3.42703103362459;3.46085894751175;3.36307362319013;3.23822164592497;3.61909901995814;3.21517094009175;3.56890884059585;3.44010939203847;3.328327549453;4.00010670127913;3.55059697253101;3.46234191549252
KLHL3;kelch like family member 3;5.72318711800581;5.45737494606241;5.61602857862838;5.87310401883943;6.4826605931085;6.05363111254181;5.45956643928146;4.80536666847738;4.81591268471856;4.44434039293408;4.59851686322987;5.14968582127184;4.95955462413726
DCDC2;doublecortin domain containing 2;3.93170634958508;3.93170634958508;3.93170634958508;4.03768968331533;3.93170634958508;4.1971507269605;4.11892906733642;3.80396065820324;3.93170634958508;3.93170634958508;4.02829107688383;3.67845186729103;3.91902903914328
SLC17A4;solute carrier family 17 member 4;3.12839358369066;3.24318708908598;3.1086073772509;3.11068656010791;3.20163516415982;3.05387502909324;2.93514369043581;3.24041950479881;3.01266382963909;3.21290633698711;3.35359200252003;3.05963990526154;3.11068656010791
H2BC1;H2B clustered histone 1;2.88743513037233;2.9033915460857;2.94827312997946;3.08880184035789;3.02644239609842;2.90228631381653;2.92340964201278;2.95930982237025;2.85383246100497;2.73875579309093;3.19512644756341;2.88517147033678;3.22131380515144
KAAG1;kidney associated DCDC2 antisense RNA 1;3.74802829104346;3.52170040034023;3.99748355128647;3.84008465047554;3.74594910818646;3.74802829104346;3.47498750369455;3.74802829104346;3.79515794137893;3.74802829104346;4.06779413971515;3.74802829104346;3.74802829104346
TRIM7;tripartite motif containing 7;4.07532008607614;3.75883258737308;4.14098606313291;4.06504849807509;4.00071838886289;4.13998680589976;4.01765913566759;4.15800462124444;4.23767767692054;3.95116575862438;4.57941832077026;4.14616388257539;4.07532008607614
TRIM41;tripartite motif containing 41;4.17542448890029;4.29044892186548;4.17542448890029;4.10654217257165;4.28601916420944;4.14067087673131;4.14255163492932;4.29304986765942;4.11484578350381;3.8020560457434;4.17542448890029;4.53822354803144;4.54626782966804
FAM193B;family with sequence similarity 193 member B;6.36777071412004;6.39575254677785;6.53268500602052;6.40812207702825;6.45944266984604;6.56603005306548;6.11285083018244;6.44274648140056;6.5371283366768;6.39575254677785;6.02050518758563;6.10725762927326;6.05671722470163
PLA2G7;phospholipase A2 group VII;2.89417059730617;3.00521540568435;2.96507611813575;3.0548183858317;2.89478373717121;3.09822597735244;3.05387502909324;3.12505884096376;3.12214914487698;2.86587764614842;3.48816807993199;2.8786994251405;2.94926958226165
TNFRSF21;TNF receptor superfamily member 21;5.91263940156932;6.11866791675;5.78315232793548;5.57346450015078;5.94045315658129;5.87618873796824;5.58091126516134;5.1944774226835;5.35753201462682;5.30255547281617;5.00313520606401;5.05475816344178;5.26086749659132
RNF44;ring finger protein 44;5.56989474119201;5.62697110073022;5.67390070132782;5.76972406036642;5.75678497897824;6.01675209187698;5.41164729757326;5.47158328879181;5.26305694447652;5.14047260979961;5.72171495112471;5.48501289955435;5.45929660350139
MMUT;methylmalonyl-CoA mutase;7.61056832770389;7.74345861879397;7.62221761150014;7.74179061112223;7.71060849602256;7.78885827836343;8.00712559868746;8.09794735941401;8.06222720173403;8.09657783926396;6.60109073619581;7.2901155292926;7.59910354486041
RASGEF1C;RasGEF domain family member 1C;3.93407454160167;4.19756651055802;4.46191605651197;4.23148712898664;4.24820047585873;4.24820047585873;4.1587347595608;4.24514741548426;4.29444262205384;4.24820047585873;4.50803344846261;4.24820047585873;4.28476268987648
DOK3;docking protein 3;4.65886963307113;4.68237576427457;4.80186973130716;4.97253047208415;4.80186973130716;4.80186973130716;4.80775162881109;4.80186973130716;5.00111402903203;4.75613898110208;4.68763252434199;4.9433508871742;4.47946480823058
ABT1;activator of basal transcription 1;5.08909479221491;5.26335768357835;5.23388303335235;5.23003449076544;5.26335768357835;5.07503838282358;5.35248528004669;5.66490381306184;5.80031753192432;5.23673835646477;5.79701289226409;5.32070904131597;5.13275610212913
DAAM2;dishevelled associated activator of morphogenesis 2;5.93268598589268;5.93268598589268;5.91426827103883;6.32854903484042;5.93268598589268;6.13524966090632;6.43504264792614;4.00741525089149;4.17881810582371;4.21168110871777;5.93268598589268;6.2986336954036;6.75947824857113
NA;NA;6.20865509536433;5.98948287118563;6.09515691981876;6.09896465970582;5.99390057880683;5.84244661245279;6.17704581018969;5.76731584014706;5.67489031905565;5.7671205336542;6.97326467344065;7.42952963158729;7.69058727598921
MLIP;muscular LMNA interacting protein;2.96237096924867;2.99517374214638;2.74722758993674;2.9558754892924;3.04028590133677;2.96102760288174;2.99129502922021;2.78462741815143;2.75416131465629;2.97901398281773;3.0972440434574;3.06294049781568;2.96102760288174
HMGCLL1;3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1;3.19263341834403;3.38357826415458;3.25494869198441;3.21546523225811;3.42054560529386;3.32977923978365;3.70426158163022;3.18188648787055;3.02759819416293;3.47127141073386;3.33602186385488;3.26119330742294;3.10491879855574
LGSN;lengsin, lens protein with glutamine synthetase domain;3.29612348334172;3.25043709014002;3.25043709014002;3.25043709014002;3.25043709014002;3.05330987197049;3.1905813472184;3.23239787292641;3.1081706476758;3.25043709014002;3.51549884357424;3.25043709014002;3.32589983344319
FGD2;FYVE, RhoGEF and PH domain containing 2;3.91423803596694;3.83297147910486;4.25955603409222;3.90231392169386;3.90043637307471;3.73345717649636;3.67441602861965;3.89124536375318;3.90231392169386;3.7061711389017;4.11450853630685;4.05551148153375;4.04035233599437
SCUBE3;signal peptide, CUB domain and EGF like domain containing 3;8.23834316585633;7.85781730681712;8.48301304701714;7.41235542209996;7.98708566279807;7.62744121098866;8.174434314033;6.05904795036863;6.00728379955221;6.18921746909128;7.34323832533103;7.60380770532637;8.5831452526582
ANO7;anoctamin 7;4.42672728627259;4.49635638693028;4.59704663417933;4.51140380504871;4.4522243556356;4.53849344061433;4.47579122062825;4.73231818201232;4.75368820673386;4.55721778237058;4.99941375980702;4.63888652024217;4.55721778237058
TTBK1;tau tubulin kinase 1;4.16909412602889;4.04065144603305;4.65173264727078;4.29582834549111;4.34113485742899;4.40110011348653;4.196929863702;4.53631346095812;4.68695119967446;4.47190783619108;4.40865734617335;4.27157796703191;4.41417519377061
TCTE1;t-complex-associated-testis-expressed 1;3.55418543135847;3.54296179090511;3.83674040903366;3.86806352640942;3.62906053618654;3.69910661668948;3.78395408922646;3.80714379079205;3.78879811598481;3.69910661668948;3.74978191882488;3.59403256282014;3.46410728435397
RPL7L1;ribosomal protein L7 like 1;6.36826076616532;6.36914022755279;6.17371603984994;6.24528126351065;5.88063773306316;5.96593363601925;6.21255467577028;6.03094456021187;5.96520284779314;5.97517584295015;6.34486379844546;6.47978920936466;6.6574113099811
NFKBIE;NFKB inhibitor epsilon;4.78945645568419;5.37500884563657;5.73054808733326;5.49027066092151;5.30055447532928;5.29230569576641;4.90824418240893;6.34882278661085;6.03944670922908;5.71672499471747;5.68778505311405;5.51403941449396;5.25379432972081
NFKBIE;NFKB inhibitor epsilon;5.01279401455628;5.26615356789557;5.72043298577694;5.48683307584267;5.45596482189972;5.36802755014077;5.12104712107023;6.41632547365599;6.28276235349219;5.79293326354417;5.57575858786686;5.6031978725904;5.36731022628182
NFKBIE;NFKB inhibitor epsilon;4.76376297792721;5.61388900387226;5.86418037568562;5.59364963285951;5.43364095093914;5.32389415346217;5.13034434944841;6.5132133401217;6.12048528176544;5.76087740238906;5.61388900387226;5.68159500010604;5.37500735319554
CYP39A1;cytochrome P450 family 39 subfamily A member 1;3.61847046727525;3.43229741037813;3.38673225142959;3.14023771379547;3.43229741037813;3.22751208231852;3.43229741037813;3.70242360784397;3.7284459855111;3.43229741037813;3.58357589180592;3.31458172193849;3.21552952426475
IRAK1BP1;interleukin 1 receptor associated kinase 1 binding protein 1;4.34866997879976;4.2957885253093;4.13031125645554;3.89163573058168;4.09300845976542;4.08166702677853;4.82479181194595;4.24503762618947;3.94832126817481;4.01987029741976;4.83185979105459;4.87705311420942;4.93426412324934
PHIP;pleckstrin homology domain interacting protein;7.7227854680381;7.79870157722662;7.62979979942494;7.69386436926826;7.67784803790835;7.90846284313455;7.75736084905038;7.54246679728733;7.59743379433093;7.57917755203388;6.19329551740245;6.86501516480486;6.89569997264642
PRSS35;serine protease 35;3.73045270900037;3.77499126778144;3.63192162290606;3.77499126778144;3.81121333657943;3.70454342403378;3.82281919386008;3.72043049460014;3.67931240515295;3.48188695353447;4.10885139886266;3.85275408969154;3.81682230512912
MMS22L;MMS22 like, DNA repair protein;4.75682477730627;4.49187292620172;4.57100533325265;4.38638046887848;4.77790667103728;4.57617461055767;4.90269676997745;3.87867447365043;3.85915988246457;4.27397794270758;4.51436342342326;4.8316790200288;4.70192732410752
FAXC;failed axon connections homolog, metaxin like GST domain containing;5.95783249260642;5.46583791347591;5.67558869039241;5.7824985878211;5.92118789818616;5.57956454896986;5.87446523895891;5.29859685347848;5.20291955338048;5.12256844729576;5.1789775762184;5.50868780469136;5.21882851312064
GABRR1;gamma-aminobutyric acid type A receptor subunit rho1;3.47859115644609;3.4034764494118;3.31496757771772;3.4034764494118;3.4034764494118;3.73314217694977;3.2592299680619;3.4034764494118;3.45834326026084;3.36570420178446;3.8582521070984;3.23938490541936;3.2032841446392
PNRC1;proline rich nuclear receptor coactivator 1;8.63750172600926;8.7861199712238;8.61920363075572;8.82020730423301;8.76480087163526;8.94921768766237;8.74661937107913;9.31019075358756;9.52681125343249;9.22907023444566;7.41639908166083;7.97040529067996;7.9885274465261
PM20D2;peptidase M20 domain containing 2;5.36889343337876;5.23291007772846;5.07393738699688;5.28806333133259;5.24182682144388;5.43103900764271;5.20285950107714;6.13261187690207;5.887641829274;5.78801136191699;5.0785370786313;5.43367927758141;5.35081543106319
RARS2;arginyl-tRNA synthetase 2, mitochondrial;8.27177956182582;8.23875973210263;8.20017531503581;8.23252965997737;8.41835792631446;8.32001133455478;8.64372573926623;8.34883709508529;8.35135868040146;8.42859018169158;8.31921500897964;8.18573178797299;8.39866456654273
SCML4;Scm polycomb group protein like 4;3.86289588741215;3.82307301637052;3.90025547772839;3.82307301637052;3.83967464475468;3.95032842294117;3.71554113304645;3.78218849616564;3.73060316848893;3.85435222263862;3.92209041957173;3.86530012923231;3.82307301637052
